vertex_index,distance,angle,elev_8,x,y,elev_Ap,relief,velocity
1504,6405.88077699827500,249.27121946100411,5417.299,485444.157,3103822.297,5443.000,17.246,5.779
1505,6410.63427982275425,251.88297447708095,5417.714,485439.711,3103820.614,5444.000,18.986,5.779
1506,6414.88981630267244,254.49472949353429,5417.714,485435.611,3103819.477,5443.000,18.986,5.779
1507,6419.14535278252151,254.49472949353429,5418.132,485431.510,3103818.339,5443.000,22.279,5.779
1508,6423.40088926243880,256.14363254988154,5418.938,485427.409,3103817.201,5445.000,22.279,5.779
1509,6427.79456798312822,257.79253560630644,5420.049,485423.115,3103816.272,5445.000,23.262,5.779
1510,6432.18824670385948,257.79253560630644,5420.049,485418.821,3103815.343,5445.000,23.262,5.779
1511,6436.58192542454890,216.04788467634367,5421.274,485414.526,3103814.414,5446.000,23.262,5.779
1512,6440.58377796018340,174.30323374407857,5421.274,485414.924,3103810.432,5446.000,23.262,5.779
1513,6444.58563049627537,172.33277917237024,5422.750,485415.321,3103806.450,5446.000,23.262,5.779
1514,6448.27662330349813,170.36232460052145,5422.750,485415.939,3103802.811,5446.000,23.262,5.779
1515,6451.96761611117927,170.36232460052148,5421.933,485416.557,3103799.172,5446.000,23.262,5.779
1516,6455.65860891840293,176.58183003513986,5421.933,485417.175,3103795.533,5445.000,23.262,5.779
1517,6459.48124380791069,182.80133546992761,5421.873,485416.988,3103791.715,5445.000,23.262,5.779
1518,6463.30387869741662,182.80133546992761,5421.873,485416.801,3103787.897,5446.000,23.262,5.779
1519,6467.12651358692437,187.20565485764257,5421.113,485416.614,3103784.079,5446.000,23.262,5.779
1520,6470.68583483299881,191.60997424492180,5421.174,485415.898,3103780.593,5446.000,23.262,5.218
1521,6474.24515607907233,197.93720602169199,5420.174,485415.182,3103777.106,5446.000,23.262,5.218
1522,6477.89173986833794,204.26443779654201,5420.174,485413.683,3103773.782,5446.000,23.262,5.218
1523,6481.53832365800281,204.26443779654201,5420.174,485412.184,3103770.457,5446.000,23.262,5.826
1524,6485.18490744726932,205.92272475407685,5419.936,485410.686,3103767.133,5446.000,23.262,5.826
1525,6489.10020631852058,207.58101171126904,5419.936,485408.873,3103763.663,5446.000,23.262,5.826
1526,6493.01550518935892,222.71235420810427,5418.813,485407.060,3103760.192,5446.000,22.925,5.826
1527,6496.78833658288295,237.84369670635553,5418.813,485403.866,3103758.184,5445.000,22.925,5.826
1528,6500.56116797615778,237.84369670635553,5418.813,485400.672,3103756.176,5446.000,22.925,5.826
1529,6504.33399936968090,248.39096383156613,5418.311,485397.478,3103754.168,5446.000,22.925,5.826
1530,6508.92286615250669,267.27063198696499,5417.929,485392.975,3103753.288,5446.000,21.723,5.826
1531,6512.85526471186859,275.60303301074214,5418.241,485389.061,3103753.672,5445.000,21.723,5.826
1532,6516.78766327124140,280.74375189820836,5418.449,485385.147,3103754.056,5445.000,22.925,5.826
1533,6521.68156482588529,285.88447078909212,5419.274,485380.440,3103755.395,5445.000,22.925,5.826
1534,6526.57546638052827,285.88447078637705,5419.861,485375.733,3103756.734,5446.000,22.561,5.826
1535,6531.46936793510304,285.88447078637705,5419.861,485371.026,3103758.074,5446.000,22.561,5.826
1536,6536.36326948974602,285.88447078909212,5419.801,485366.319,3103759.413,5448.000,22.262,5.826
1537,6541.25717104439082,285.67325609725981,5419.801,485361.612,3103760.753,5448.000,22.262,5.826
1538,6545.76673029802896,285.46204140542739,5420.933,485357.266,3103761.955,5448.000,22.787,5.826
1539,6550.27628955166892,285.46204140542739,5420.933,485352.919,3103763.157,5450.000,22.787,5.826
1540,6554.78584880530707,269.78505807991638,5422.559,485348.573,3103764.360,5450.000,22.367,5.826
1541,6559.24355915982960,254.10807475440549,5424.150,485344.286,3103763.139,5450.000,21.672,5.826
1542,6563.70126951435304,232.51516480625503,5424.150,485339.998,3103761.918,5452.000,21.672,5.826
1543,6568.32390348653280,210.92225485779517,5422.575,485337.623,3103757.953,5452.000,21.275,5.826
1544,6572.94653745868709,209.90912326849491,5424.284,485335.248,3103753.987,5451.000,21.275,5.826
1545,6577.23640925692507,208.89599167950411,5423.764,485333.175,3103750.231,5451.000,20.622,5.826
1546,6581.52628105516396,208.89599167950411,5423.764,485331.102,3103746.476,5451.000,20.622,5.826
1547,6585.81615285340285,216.58136295636837,5424.397,485329.029,3103742.720,5452.000,20.819,5.826
1548,6589.61804662042323,224.26673423109753,5424.970,485326.375,3103739.997,5452.000,20.819,5.826
1549,6593.41994038781831,224.26673423109753,5425.774,485323.721,3103737.275,5452.000,21.939,5.826
1550,6597.22183415483869,228.03107213238476,5425.774,485321.067,3103734.552,5452.000,21.939,5.826
1551,6600.00715964920619,231.79541002814352,5425.621,485318.879,3103732.830,5452.000,21.627,5.826
1552,6602.79248514390747,239.38917356850260,5425.621,485316.690,3103731.107,5452.000,21.627,5.826
1553,6606.95995545693950,246.98293711225497,5425.398,485312.854,3103729.477,5452.000,23.124,5.826
1554,6611.12742576997152,248.16111822297333,5425.513,485309.019,3103727.848,5452.000,22.521,5.826
1555,6614.53901177769058,249.33929933752285,5425.513,485305.826,3103726.644,5452.000,22.521,5.826
1556,6617.95059778530140,249.33929933752285,5425.935,485302.634,3103725.440,5452.000,22.099,5.826
1557,6621.36218379302136,258.97066870918911,5425.935,485299.442,3103724.237,5452.000,22.099,5.826
1558,6624.94170150454374,268.60203808094951,5426.215,485295.864,3103724.149,5452.000,21.707,5.826
1559,6628.52121921601884,286.23783684600608,5426.215,485292.285,3103724.062,5452.000,21.707,5.826
1560,6631.73508509871226,303.87363561508886,5426.215,485289.617,3103725.853,5452.000,21.707,6.256
1561,6634.94895098135657,288.80027732866455,5426.342,485286.948,3103727.645,5452.000,22.848,6.256
1562,6637.46688433663257,249.29333542052336,5426.342,485284.436,3103727.808,5452.000,22.848,6.256
1563,6640.17000111387551,224.85975179909568,5426.342,485282.529,3103725.892,5452.000,22.848,6.256
1564,6642.87311789111664,206.37849111526461,5426.342,485280.622,3103723.976,5452.000,22.848,6.256
1565,6645.67444115705985,187.89723043143357,5426.066,485280.238,3103721.201,5452.000,22.268,6.256
1566,6648.47576442300306,185.55383779586225,5426.066,485279.853,3103718.427,5452.000,22.268,6.256
1567,6652.11090770205283,183.21044516029093,5426.066,485279.649,3103714.797,5452.000,22.268,6.256
1568,6655.74605098110442,189.51535192686589,5426.552,485279.446,3103711.168,5452.000,22.268,6.256
1569,6659.44711958094194,195.82025869387431,5426.552,485278.437,3103707.607,5452.000,22.268,6.256
1570,6663.14818818079584,201.03343441411241,5426.541,485277.428,3103704.046,5453.000,22.268,6.256
1571,6666.66668039727756,206.24661013349191,5426.541,485275.872,3103700.890,5453.000,22.268,6.256
1572,6670.18517261373472,216.37751775547673,5426.541,485274.316,3103697.735,5453.000,22.268,6.256
1573,6673.76315460024489,226.50842538091217,5428.091,485271.720,3103695.272,5453.000,21.633,6.256
1574,6677.34113658647584,226.50842538091217,5428.091,485269.124,3103692.810,5453.000,21.633,6.256
1575,6680.91911857298601,204.88907385658061,5428.091,485266.528,3103690.347,5453.000,21.633,6.256
1576,6685.11213109929759,183.26972233527471,5428.650,485266.289,3103686.161,5453.000,21.633,6.256
1577,6689.30514362560734,183.26972233487768,5428.650,485266.050,3103681.975,5454.000,21.633,6.256
1578,6693.49815615191437,183.26972233487768,5428.481,485265.811,3103677.788,5454.000,20.581,6.256
1579,6697.69116867822504,184.44560426771835,5428.461,485265.572,3103673.602,5454.000,20.515,6.256
1580,6702.41914485685265,185.62148620043831,5428.461,485265.109,3103668.897,5454.000,20.515,6.256
1581,6707.14712103501734,185.62148620071471,5427.498,485264.645,3103664.192,5454.000,21.806,6.256
1582,6711.87509721318111,185.62148620043831,5427.450,485264.182,3103659.487,5454.000,21.806,6.256
1583,6716.60307339180963,190.42148674359987,5426.097,485263.719,3103654.781,5456.000,22.670,6.256
1584,6721.01868836967969,195.22148728703783,5426.097,485262.560,3103650.521,5456.000,22.670,6.256
1585,6725.43430334754976,198.96302723523223,5425.036,485261.401,3103646.260,5456.000,23.808,6.256
1586,6728.95808981018581,202.70456718342669,5425.036,485260.040,3103643.009,5457.000,23.808,6.256
1587,6732.48187627282186,212.27040481072001,5423.601,485258.680,3103639.758,5457.000,25.107,6.256
1588,6736.47442857034457,221.83624244055315,5424.311,485256.017,3103636.784,5457.000,25.907,6.256
1589,6740.46698086755805,248.83127689269193,5424.311,485253.354,3103633.809,5457.000,25.907,6.256
1590,6743.45508327972493,275.82631134223425,5424.311,485250.382,3103634.112,5457.000,25.907,6.256
1591,6746.44318569194911,286.12279115935303,5425.255,485247.409,3103634.416,5457.000,25.907,6.256
1592,6751.09170859836649,296.41927097668810,5425.255,485243.246,3103636.484,5457.000,25.907,6.256
1593,6755.74023150473204,300.39723219763852,5425.110,485239.083,3103638.552,5458.000,26.405,6.256
1594,6760.08600528517854,304.37519342096300,5425.110,485235.496,3103641.006,5458.000,26.405,6.256
1595,6764.43177906588789,304.37519342074637,5425.717,485231.909,3103643.460,5458.000,27.813,6.256
1596,6768.77755284638170,304.37519341821269,5425.717,485228.322,3103645.913,5457.000,27.813,6.256
1597,6773.12332662682911,319.47654604398463,5425.717,485224.736,3103648.367,5457.000,27.813,6.256
1598,6778.01472668510451,318.63112244514673,5427.044,485222.636,3103652.785,5457.000,28.042,6.256
1599,6781.36693845172249,302.68434621740420,5427.044,485219.814,3103654.595,5457.000,28.042,6.256
1600,6784.71915021808854,320.82547730552568,5427.044,485216.993,3103656.405,5457.000,28.042,6.256
1601,6789.39571424971655,338.96660839563998,5427.577,485215.314,3103660.770,5457.000,27.962,6.256
1602,6794.07227828093073,338.96660839563998,5427.577,485213.636,3103665.135,5457.000,27.962,6.256
1603,6798.74884231255965,334.95228268531429,5428.075,485211.957,3103669.500,5455.000,27.962,6.256
1604,6803.73098581579688,330.93795697333923,5428.483,485209.537,3103673.855,5455.000,27.962,6.256
1605,6808.71312931906141,319.95921910199564,5426.529,485207.117,3103678.210,5455.000,27.455,6.256
1606,6812.03574929416664,329.56025455697630,5426.529,485204.534,3103680.300,5455.000,27.455,6.256
1607,6815.72415914587236,347.80360032350984,5426.874,485203.903,3103683.934,5456.000,27.455,6.256
1608,6819.00315504076116,345.46717276454024,5426.874,485203.080,3103687.108,5456.000,27.455,6.256
1609,6822.28215093611561,320.51910371948162,5427.479,485202.257,3103690.282,5456.000,27.455,6.256
1610,6825.14045288066336,295.57103467810441,5427.355,485199.679,3103691.516,5456.000,27.454,6.256
1611,6827.99875482541029,281.99173614986171,5427.355,485197.100,3103692.750,5456.000,27.454,6.256
1612,6831.23918186908122,268.41243761330804,5427.355,485193.861,3103692.660,5456.000,27.454,6.256
1613,6834.47960891282310,270.53978782140103,5427.613,485190.622,3103692.570,5457.000,27.454,6.256
1614,6838.72736814938980,272.66713803675032,5427.613,485186.379,3103692.768,5457.000,27.454,6.256
1615,6842.97512738592013,271.57371471293317,5427.629,485182.136,3103692.965,5457.000,27.417,6.256
1616,6846.92599212652203,270.48029138258414,5427.629,485178.185,3103692.998,5458.000,27.417,6.256
1617,6850.87685686711848,281.89190060092801,5428.056,485174.234,3103693.032,5458.000,27.394,6.256
1618,6854.32161706577517,293.30350982283983,5428.056,485171.071,3103694.394,5458.000,27.394,6.256
1619,6857.76637726437730,293.30350982283983,5429.963,485167.907,3103695.757,5457.000,27.289,6.256
1620,6861.21113746303490,292.63568941849195,5429.963,485164.743,3103697.120,5457.000,27.289,6.256
1621,6865.50442611207382,291.96786901433558,5429.222,485160.762,3103698.726,5457.000,27.289,4.500
1622,6869.79771476111273,288.76031705802785,5431.886,485156.780,3103700.332,5457.000,27.108,4.500
1623,6872.93355104713373,285.55276510172013,5431.886,485153.759,3103701.173,5457.000,27.108,4.500
1624,6876.06938733315474,298.50851683140326,5433.802,485150.738,3103702.014,5457.000,26.799,4.500
1625,6880.26225656329825,311.46426856108644,5433.802,485147.596,3103704.790,5457.000,26.799,4.500
1626,6884.45512579344359,309.85917091161429,5431.109,485144.454,3103707.566,5457.000,26.990,4.500
1627,6888.50615602824109,308.25407326239701,5431.109,485141.273,3103710.074,5457.000,26.990,4.500
1628,6892.55718626299222,315.43911999191408,5431.109,485138.092,3103712.583,5457.000,26.990,4.500
1629,6895.36511981187232,322.62416672164812,5429.357,485136.387,3103714.814,5457.000,26.618,4.500
1630,6898.17305336071422,312.07651025380471,5429.357,485134.683,3103717.045,5457.000,26.618,4.500
1631,6901.70391255729191,301.52885378524246,5429.357,485131.673,3103718.892,5457.000,26.618,4.500
1632,6905.23477175391872,293.77758181592139,5429.357,485128.663,3103720.738,5457.000,26.618,4.500
1633,6908.50673618429209,286.02630984292870,5429.492,485125.518,3103721.641,5457.000,25.834,4.500
1634,6911.77870061453723,279.57167250704134,5430.242,485122.374,3103722.545,5457.000,25.834,4.500
1635,6915.48570113405276,250.96170761257093,5430.896,485118.672,3103722.746,5457.000,24.882,4.500
1636,6918.68439814160774,256.02017799483133,5429.914,485116.265,3103720.640,5457.000,24.882,4.500
1637,6921.85923924914732,263.28444391838440,5429.914,485113.175,3103721.366,5457.000,24.882,4.500
1638,6925.84001034355060,256.72433636192420,5430.339,485109.617,3103719.580,5457.000,24.081,4.500
1639,6929.22473099137369,270.11376083061327,5430.339,485106.233,3103719.587,5457.000,24.081,4.500
1640,6932.60945163925589,281.04668542673454,5431.063,485102.848,3103719.593,5458.000,23.600,4.500
1641,6936.50286217793564,291.97961002193256,5431.063,485099.237,3103721.051,5458.000,23.600,4.500
1642,6940.39627271684367,271.66745165877768,5432.292,485095.627,3103722.508,5458.000,23.536,4.500
1643,6943.24977227759973,251.35529329703544,5432.747,485092.923,3103721.596,5458.000,23.536,4.500
1644,6946.10327183820664,257.27920357829066,5432.747,485090.219,3103720.683,5459.000,23.536,4.500
1645,6949.98631975111948,263.20311385165400,5435.818,485086.364,3103720.224,5459.000,23.290,4.500
1646,6953.86936766402960,272.17846062159242,5435.818,485082.508,3103719.764,5459.000,23.290,4.500
1647,6956.93019395499141,281.15380739061158,5438.530,485079.505,3103720.356,5459.000,23.024,4.500
1648,6959.99102024591957,278.98819601244952,5438.530,485076.502,3103720.948,5460.000,23.024,4.500
1649,6964.26638782520331,276.82258463866896,5439.349,485072.257,3103721.456,5460.000,22.708,4.500
1650,6968.54175540448614,281.35270761377905,5436.842,485068.012,3103721.964,5460.000,22.708,4.500
1651,6972.01218686268658,285.88283058875771,5435.626,485064.674,3103722.914,5461.000,22.215,4.500
1652,6975.48261832094249,288.76792201530111,5435.626,485061.336,3103723.864,5461.000,22.215,4.500
1653,6979.80148590291992,291.65301343896266,5435.626,485057.322,3103725.457,5461.000,22.215,4.500
1654,6984.12035348477912,291.65301343896266,5433.992,485053.308,3103727.051,5461.000,22.045,4.500
1655,6988.43922106675745,300.45557227956664,5433.992,485049.294,3103728.644,5461.000,22.045,4.500
1656,6992.88763907592966,309.25813111715723,5432.867,485045.849,3103731.460,5461.000,21.602,4.500
1657,6997.33605708510368,309.25813111715723,5432.867,485042.405,3103734.275,5461.000,21.602,4.500
1658,7001.78447509427588,309.25813111715723,5433.935,485038.960,3103737.090,5461.000,21.360,4.500
1659,7006.23289310344990,301.77219138137207,5435.709,485035.516,3103739.905,5461.000,20.869,4.931
1660,7009.84457565689900,294.28625164558684,5438.646,485032.224,3103741.390,5461.000,20.236,4.931
1661,7013.45625821034901,280.39679921370015,5438.646,485028.932,3103742.876,5461.000,20.236,4.312
1662,7017.19502507410652,246.51498141491595,5438.646,485025.200,3103742.648,5461.000,20.236,4.312
1663,7020.80103535529724,226.52261604533399,5441.146,485022.583,3103740.167,5461.000,21.641,4.312
1664,7024.40704563680811,222.90191345955901,5438.797,485019.967,3103737.685,5461.000,20.245,4.312
1665,7029.00361329359839,219.28121087646844,5438.797,485017.056,3103734.127,5461.000,20.245,5.264
1666,7033.60018095039140,219.28121087646844,5441.163,485014.146,3103730.569,5464.000,20.245,5.264
1667,7038.19674860718169,214.33504094068277,5438.947,485011.236,3103727.012,5464.000,20.284,5.264
1668,7042.11238552611849,209.38887100452601,5438.947,485009.314,3103723.600,5464.000,20.284,5.264
1669,7046.02802244502618,209.38887100452601,5437.809,485007.393,3103720.188,5464.000,20.284,5.264
1670,7049.94365936396389,207.70594814166083,5437.809,485005.471,3103716.776,5465.000,20.284,5.264
1671,7053.37969748866453,206.02302527969189,5436.145,485003.964,3103713.689,5467.000,20.284,5.264
1672,7056.81573561292134,206.02302527969189,5436.145,485002.456,3103710.601,5467.000,20.284,5.264
1673,7060.25177373762199,210.65533578170476,5436.145,485000.949,3103707.513,5467.000,20.284,5.264
1674,7063.89861821903469,215.28764628461164,5434.788,484998.842,3103704.536,5468.000,19.962,5.264
1675,7067.54546270041374,202.98202945674427,5434.788,484996.735,3103701.560,5468.000,19.962,5.264
1676,7071.60257995975553,190.67641262904493,5434.461,484995.984,3103697.573,5468.000,19.962,5.264
1677,7075.65969721956571,193.98677845055823,5434.461,484995.232,3103693.586,5468.000,19.962,5.264
1678,7079.11798288868977,197.29714427227680,5434.461,484994.204,3103690.284,5468.000,19.962,5.264
