vertex_index,distance,angle,elev,x,y,relief,velocity
143,495.56950870063690,133.97631582336305,70.313,999318.276,-606114.983,26.008,13.806
144,499.31757850531397,168.65290877376125,70.023,999319.722,-606118.441,25.609,13.806
145,502.18941438868671,180.00231466274676,70.023,999319.722,-606121.313,25.359,13.806
146,505.06125027205945,174.68999343319959,70.414,999319.722,-606124.185,24.797,13.806
147,507.58557928288946,169.37767220224760,70.508,999320.188,-606126.666,24.789,13.806
148,510.10990829360503,140.87210400050324,70.906,999320.653,-606129.147,24.492,13.806
149,513.78261566543472,112.36653579949665,70.852,999324.049,-606130.545,24.734,13.806
150,517.45532303741629,104.63176972335012,70.898,999327.446,-606131.942,24.961,13.806
151,521.70781457884277,96.89700364748801,71.313,999331.667,-606132.453,25.102,13.806
152,525.96030612028324,109.85697219215162,72.180,999335.889,-606132.964,25.500,13.806
153,528.59798135430844,122.81694073497403,72.797,999338.106,-606134.393,25.773,13.806
154,531.23565658827056,131.50931060693210,73.117,999340.323,-606135.823,26.070,13.806
155,536.10995574060621,152.96787451881536,73.164,999343.443,-606139.568,25.898,13.806
156,538.54011939452346,181.06546118248855,73.414,999344.041,-606141.923,25.945,13.806
157,541.38510731657470,189.92894900780024,73.352,999343.238,-606144.652,25.203,13.806
158,544.00693872742090,153.90495644283499,73.484,999343.080,-606147.269,25.016,13.806
159,547.70740659811372,124.34886867760430,73.758,999346.135,-606149.357,25.344,13.806
160,551.40787446896843,124.34886867760430,73.883,999349.190,-606151.445,25.453,13.806
161,555.10834233966125,126.07879214866830,74.164,999352.246,-606153.533,25.805,13.806
162,558.62067400750243,127.80871561996790,74.258,999355.020,-606155.686,25.875,15.467
