vertex_index,distance,angle,elev,x,y,relief,velocity
263,921.10394033508305,256.04602203827812,369.273,-1024105.382,-1551413.267,39.977,3.960
264,924.99722281379411,255.29260566266251,370.109,-1024109.160,-1551414.206,39.367,3.960
265,929.38119096102162,254.53918928579367,370.484,-1024113.386,-1551415.375,38.875,3.960
266,933.76515910836133,275.92738317578846,372.250,-1024117.611,-1551416.543,39.438,3.960
267,937.15500548437467,297.31557706687721,373.500,-1024120.623,-1551414.988,40.063,3.960
268,940.54485186059856,297.31557706687721,374.047,-1024123.635,-1551413.432,40.258,3.960
269,943.93469823661201,310.16847071497875,376.055,-1024126.647,-1551411.877,39.898,3.960
270,948.58835560994203,323.02136436351498,375.570,-1024129.446,-1551408.159,39.867,3.960
271,953.24201298308606,308.14076237128359,373.383,-1024132.245,-1551404.441,39.242,3.960
272,956.79405138457787,293.26016037855993,372.492,-1024135.508,-1551403.039,38.641,3.960
273,960.34608978587073,283.63119248910442,371.297,-1024138.772,-1551401.636,37.219,3.960
274,964.23724375062875,298.45195027958994,371.680,-1024142.653,-1551401.364,37.039,3.960
275,968.53985688561772,310.83278246939739,369.492,-1024145.249,-1551397.933,37.180,3.960
276,973.15586112132303,319.75704177458164,370.633,-1024149.295,-1551395.711,37.977,3.960
277,976.03891991587807,340.75019456854511,371.328,-1024150.246,-1551392.990,38.055,3.960
278,978.92197871043311,332.39097961004768,370.938,-1024151.196,-1551390.268,38.055,3.960
279,982.97757697263501,324.03176465251630,370.430,-1024153.578,-1551386.985,38.281,3.960
280,987.03317523502540,308.82791334388821,371.133,-1024155.960,-1551383.703,39.422,3.960
281,990.85920587906901,347.95244685724458,374.078,-1024159.465,-1551382.170,40.688,3.960
282,995.64739555836843,61.71452542805358,371.898,-1024156.244,-1551378.627,40.297,3.960
283,999.85189185200204,89.17612646901235,370.297,-1024152.090,-1551377.980,38.281,3.960
284,1002.63045963771856,97.20403376196187,369.719,-1024149.333,-1551378.329,37.977,3.960
285,1005.40902742355036,84.49642827470868,369.516,-1024146.576,-1551378.677,37.766,3.960
286,1009.08877792359749,45.44706378385330,369.367,-1024143.081,-1551377.527,37.039,3.960
287,1012.00211004075845,9.19698630744124,370.313,-1024142.127,-1551374.774,37.516,3.960
288,1016.17519606313601,358.62482928950965,371.617,-1024142.179,-1551370.601,38.703,3.960
289,1019.45755885483550,357.96099074322206,372.688,-1024142.296,-1551367.321,39.203,3.960
290,1022.73992164653907,344.83774799886982,373.016,-1024142.413,-1551364.041,39.547,3.960
291,1026.32631811887723,306.19922168611902,373.141,-1024144.112,-1551360.883,40.586,3.960
292,1029.71756682975433,280.68393811670501,372.531,-1024147.445,-1551360.254,40.586,3.960
293,1033.10881554063144,283.79562381036703,373.664,-1024150.777,-1551359.625,40.938,3.960
294,1037.89071288155174,286.90730950269449,375.359,-1024155.352,-1551358.235,40.938,3.960
295,1042.67261022240427,295.23774010197940,376.898,-1024159.928,-1551356.844,41.289,3.960
296,1045.30656710349376,303.56817070048891,376.953,-1024162.122,-1551355.387,39.805,3.960
297,1047.94052398445456,331.89232988445883,376.922,-1024164.317,-1551353.931,38.813,3.960
298,1052.27364295810321,7.25585311013867,376.336,-1024164.301,-1551349.598,39.656,3.665
299,1057.00555162550563,1.60020504765494,376.117,-1024163.132,-1551345.013,41.742,3.665
300,1061.19216953002228,338.62615705142321,376.313,-1024163.938,-1551340.904,42.430,3.665
301,1064.15615840305668,328.34712115705190,376.234,-1024165.493,-1551338.381,41.648,3.665
302,1067.12014727583187,335.98061925209254,377.258,-1024167.049,-1551335.858,40.945,3.665
303,1072.10406724512950,329.42171395129964,377.617,-1024168.455,-1551331.077,40.820,3.665
304,1075.32675369372419,312.19112824734725,378.273,-1024170.724,-1551328.789,40.398,3.665
305,1078.68839960930291,289.94532100600452,378.930,-1024173.331,-1551326.666,40.055,3.665
306,1082.70221880579675,257.71065408843367,380.375,-1024177.345,-1551326.614,38.648,3.665
307,1084.79191206535188,229.38421649261639,381.008,-1024179.234,-1551327.508,38.320,3.665
308,1087.72487966556469,214.62763164897203,379.617,-1024180.877,-1551329.937,37.930,3.665
309,1089.66550032302894,244.09406969250605,378.742,-1024181.995,-1551331.524,37.453,3.665
310,1092.36203704714285,273.01769696792610,379.453,-1024184.688,-1551331.382,37.125,3.665
311,1095.05857377137318,276.08813899683201,379.984,-1024187.381,-1551331.240,37.125,3.665
312,1099.15170026198143,288.40405039398649,381.070,-1024191.422,-1551330.588,37.125,3.665
313,1103.01804686199603,317.12753338877314,381.641,-1024194.847,-1551328.794,37.602,3.665
